ano,municipio,frota
2011,Tupanci do Sul,671
2011,Tupanciretã,7.847
2011,Tupandi,2.524
2011,Tuparendi,4.743
2011,Turuçu,1.448
2011,Ubiretama,1.020
2011,União da Serra,769
2011,Unistalda,698
2011,Uruguaiana,48.580
2011,Vacaria,28.666
2011,Vale do Sol,4.271
2011,Vale Real,2.812
2011,Vale Verde,1.123
2011,Vanini,1.073
2011,Venâncio Aires,34.640
2011,Vera Cruz,11.474
2011,Veranópolis,13.552
2011,Vespasiano Correa,989
2011,Viadutos,2.276
2011,Viamão,83.407
2011,Vicente Dutra,1.657
2011,Victor Graeff,1.814
2011,Vila Flores,2.009
2011,Vila Lângaro,1.062
2011,Vila Maria,2.438
2011,Vila Nova do Sul,1.459
2011,Vista Alegre,1.218
2011,Vista Alegre do Prata,778
2011,Vista Gaúcha,1.175
2011,Vitória das Missões,1.325
2011,Westfália,1.642
2011,Xangri-lá,6.155
2012,Aceguá,2.157
2012,Água Santa,1.960
2012,Agudo,7.821
2012,Ajuricaba,4.210
2012,Alecrim,2.895
2012,Alegrete,28.979
2012,Alegria,1.694
2012,Almirante Tamandaré do Sul,1.086
2012,Alpestre,3.212
2012,Alto Alegre,956
2012,Alto Feliz,1.759
2012,Alvorada,62.629
2012,Amaral Ferrador,2.444
2012,Ametista do Sul,3.496
2012,André da Rocha,564
2012,Anta Gorda,3.660
2012,Antônio Prado,8.311
2012,Arambaré,1.358
2012,Araricá,2.548
2012,Aratiba,3.490
2012,Arroio do Meio,12.573
2012,Arroio do Padre,1.521
2012,Arroio do Sal,2.985
2012,Arroio do Tigre,5.463
2012,Arroio dos Ratos,5.205
2012,Arroio Grande,7.778
2012,Arvorezinha,5.655
2012,Augusto Pestana,4.351
2012,Áurea,1.723
2012,Bagé,52.549
2012,Balneário Pinhal,2.292
2012,Barão,3.244
2012,Barão de Cotegipe,3.256
2012,Barão do Triunfo,2.496
2012,Barra do Guarita,685
2012,Barra do Quaraí,933
2012,Barra do Ribeiro,4.404
2012,Barra do Rio Azul,877
2012,Barra Funda,1.663
2012,Barracão,2.273
2012,Barros Cassal,4.038
2012,Benjamin Constant do Sul,618
2012,Bento Gonçalves,69.088
2012,Boa Vista das Missões,1.120
2012,Boa Vista do Buricá,4.292
2012,Boa Vista do Cadeado,931
2012,Boa Vista do Incra,1.013
2012,Boa Vista do Sul,1.703
2012,Bom Jesus,3.848
2012,Bom Princípio,7.563
2012,Bom Progresso,1.000
2012,Bom Retiro do Sul,6.185
2012,Boqueirão do Leão,3.352
2012,Bossoroca,2.068
2012,Bozano,1.097
2012,Braga,1.467
2012,Brochier,3.177
2012,Butiá,7.818
2012,Caçapava do Sul,14.228
2012,Cacequi,3.591
2012,Cachoeira do Sul,38.171
2012,Cachoeirinha,60.658
2012,Cacique Doble,1.921
2012,Caibaté,2.370
2012,Caiçara,2.512
2012,Camaquã,31.740
2012,Camargo,1.471
2012,Cambará do Sul,2.230
2012,Campestre da Serra,1.524
2012,Campina das Missões,3.233
2012,Campinas do Sul,3.144
2012,Campo Bom,33.793
2012,Campo Novo,2.550
2012,Campos Borges,1.764
2012,Candelária,13.137
2012,Cândido Godói,3.926
2012,Candiota,3.904
2012,Canela,20.553
2012,Canguçu,28.318
2012,Canoas,161.992
2012,Canudos do Vale,701
2012,Capão Bonito do Sul,500
2012,Capão da Canoa,22.432
2012,Capão do Cipó,1.187
2012,Capão do Leão,9.430
2012,Capela de Santana,3.455
2012,Capitão,1.433
2012,Capivari do Sul,1.852
2012,Caraá,2.217
2012,Carazinho,33.712
2012,Carlos Barbosa,15.639
2012,Carlos Gomes,613
2012,Casca,5.934
2012,Caseiros,1.585
2012,Catuípe,4.744
2012,Caxias do Sul,263.964
2012,Centenário,1.354
2012,Cerrito,2.613
2012,Cerro Branco,1.961
2012,Cerro Grande,1.048
2012,Cerro Grande do Sul,5.171
2012,Cerro Largo,7.272
2012,Chapada,6.191
2012,Charqueadas,13.674
2012,Charrua,1.212
2012,Chiapetta,1.811
2012,Chuí,2.735
2012,Chuvisca,2.164
2012,Cidreira,3.229
2012,Ciríaco,2.578
2012,Colinas,1.606
2012,Colorado,2.198
2012,Condor,3.281
2012,Constantina,5.379
2012,Coqueiro Baixo,660
2012,Coqueiros do Sul,1.288
2012,Coronel Barros,1.262
2012,Coronel Bicaco,2.970
2012,Coronel Pilar,853
2012,Cotiporã,2.186
2012,Coxilha,1.505
2012,Crissiumal,7.858
2012,Cristal,3.065
2012,Cristal do Sul,1.046
2012,Cruz Alta,29.139
2012,Cruzaltense,1.050
2012,Cruzeiro do Sul,7.440
2012,David Canabarro,2.767
2012,Derrubadas,1.148
2012,Dezesseis de Novembro,985
2012,Dilermando de Aguiar,804
2012,Dois Irmãos,14.885
2012,Dois Irmãos das Missões,805
2012,Dois Lajeados,1.774
2012,Dom Feliciano,5.799
2012,Dom Pedrito,17.715
2012,Dom Pedro de Alcântara,1.241
2012,Dona Francisca,1.389
2012,Doutor Maurício Cardoso,2.643
2012,Doutor Ricardo,1.050
2012,Eldorado do Sul,12.492
2012,Encantado,13.855
2012,Encruzilhada do Sul,9.269
2012,Engenho Velho,532
2012,Entre-Ijuís,4.648
2012,Entre Rios do Sul,1.142
2012,Erebango,1.344
2012,Erechim,59.751
2012,Ernestina,1.974
2012,Erval Grande,1.992
2012,Erval Seco,2.807
2012,Esmeralda,1.273
2012,Esperança do Sul,1.176
2012,Espumoso,9.086
2012,Estação,3.386
2012,Estância Velha,24.190
2012,Esteio,39.186
2012,Estrela,21.088
2012,Estrela Velha,1.558
2012,Eugênio de Castro,1.268
2012,Fagundes Varela,1.536
2012,Farroupilha,37.938
2012,Faxinal do Soturno,3.303
2012,Faxinalzinho,858
2012,Fazenda Vilanova,2.237
2012,Feliz,8.192
2012,Flores da Cunha,18.900
2012,Floriano Peixoto,971
2012,Fontoura Xavier,3.971
2012,Formigueiro,2.592
2012,Forquetinha,1.255
2012,Fortaleza dos Valos,2.447
2012,Frederico Westphalen,16.448
2012,Garibaldi,20.671
2012,Garruchos,791
2012,Gaurama,3.311
2012,General Câmara,2.845
2012,Gentil,944
2012,Getúlio Vargas,9.561
2012,Giruá,7.782
2012,Glorinha,3.543
2012,Gramado,21.418
2012,Gramado dos Loureiros,701
2012,Gramado Xavier,1.390
2012,Gravataí,117.618
2012,Guabiju,769
2012,Guaíba,39.211
2012,Guaporé,12.985
2012,Guarani das Missões,3.937
2012,Harmonia,2.753
2012,Herval,2.560
2012,Herveiras,987
2012,Horizontina,12.260
2012,Hulha Negra,1.596
2012,Humaitá,2.691
2012,Ibarama,1.980
2012,Ibiaçá,2.795
2012,Ibiraiaras,4.241
2012,Ibirapuitã,1.789
2012,Ibirubá,12.424
2012,Igrejinha,17.713
2012,Ijuí,44.260
2012,Ilópolis,2.197
2012,Imbé,8.365
2012,Imigrante,1.728
2012,Independência,3.139
2012,Inhacorá,828
2012,Ipê,3.106
2012,Ipiranga do Sul,1.363
2012,Iraí,3.312
2012,Itaara,2.041
2012,Itacurubi,868
2012,Itapuca,814
2012,Itaqui,13.660
2012,Itati,939
2012,Itatiba do Sul,1.472
2012,Ivorá,904
2012,Ivoti,12.247
2012,Jaboticaba,1.520
2012,Jacuizinho,786
2012,Jacutinga,1.918
2012,Jaguarão,13.065
2012,Jaguari,5.075
2012,Jaquirana,1.275
2012,Jari,1.176
2012,Jóia,3.647
2012,Júlio de Castilhos,8.252
2012,Lagoa Bonita do Sul,1.118
2012,Lagoa dos Três Cantos,1.006
2012,Lagoa Vermelha,13.452
2012,Lagoão,1.923
2012,Lajeado,52.160
2012,Lajeado do Bugre,713
2012,Lavras do Sul,2.447
2012,Liberato Salzano,2.217
2012,Lindolfo Collor,2.452
2012,Linha Nova,921
2012,Maçambará,768
2012,Machadinho,2.335
2012,Mampituba,750
2012,Manoel Viana,2.415
2012,Maquiné,2.938
2012,Maratá,1.538
2012,Marau,22.939
2012,Marcelino Ramos,2.224
2012,Mariana Pimentel,1.844
2012,Mariano Moro,1.104
2012,Marques de Souza,2.261
2012,Mata,2.021
2012,Mato Castelhano,1.337
2012,Mato Leitão,2.573
2012,Mato Queimado,975
2012,Maximiliano de Almeida,2.639
2012,Minas do Leão,2.524
2012,Miraguaí,2.262
2012,Montauri,896
2012,Monte Alegre dos Campos,929
2012,Monte Belo do Sul,1.520
2012,Montenegro,35.456
2012,Mormaço,1.130
2012,Morrinhos do Sul,1.759
2012,Morro Redondo,4.088
2012,Morro Reuter,3.291
2012,Mostardas,4.193
2012,Muçum,2.734
2012,Muitos Capões,976
2012,Muliterno,898
2012,Não-Me-Toque,10.389
2012,Nicolau Vergueiro,958
2012,Nonoai,4.755
2012,Nova Alvorada,1.630
2012,Nova Araçá,2.452
2012,Nova Bassano,6.089
2012,Nova Boa Vista,1.197
2012,Nova Bréscia,1.779
2012,Nova Candelária,1.760
2012,Nova Esperança do Sul,2.017
2012,Nova Hartz,8.287
2012,Nova Pádua,1.557
2012,Nova Palma,3.343
2012,Nova Petrópolis,12.653
2012,Nova Prata,14.473
2012,Nova Ramada,1.198
2012,Nova Roma do Sul,1.752
2012,Nova Santa Rita,11.813
2012,Novo Barreiro,1.764
2012,Novo Cabrais,1.526
2012,Novo Hamburgo,136.254
2012,Novo Machado,1.884
2012,Novo Tiradentes,765
2012,Novo Xingu,668
2012,Osório,24.381
2012,Paim Filho,1.888
2012,Palmares do Sul,4.386
2012,Palmeira das Missões,17.003
2012,Palmitinho,3.864
2012,Panambi,23.242
2012,Pantano Grande,3.687
2012,Paraí,4.563
2012,Paraíso do Sul,2.871
2012,Pareci Novo,2.748
2012,Parobé,23.394
2012,Passa Sete,2.153
2012,Passo do Sobrado,3.221
2012,Passo Fundo,101.824
2012,Paulo Bento,969
2012,Paverama,3.746
2012,Pedras Altas,608
2012,Pedro Osório,3.155
2012,Pejuçara,2.104
2012,Pelotas,166.122
2012,Picada Café,2.958
2012,Pinhal,1.067
2012,Pinhal da Serra,745
2012,Pinhal Grande,1.648
2012,Pinheirinho do Vale,1.591
2012,Pinheiro Machado,4.904
2012,Pinto Bandeira,93
2012,Pirapó,952
2012,Piratini,7.117
2012,Planalto,4.175
2012,Poço das Antas,1.260
2012,Pontão,1.544
2012,Ponte Preta,1.001
2012,Portão,19.457
2012,Porto Alegre,748.751
2012,Porto Lucena,2.226
2012,Porto Mauá,1.083
2012,Porto Vera Cruz,619
2012,Porto Xavier,4.914
2012,Pouso Novo,920
2012,Presidente Lucena,1.553
2012,Progresso,2.630
2012,Protásio Alves,1.052
2012,Putinga,2.144
2012,Quaraí,12.844
2012,Quatro Irmãos,657
2012,Quevedos,1.025
2012,Quinze de Novembro,2.138
2012,Redentora,1.984
2012,Relvado,1.129
2012,Restinga Seca,6.494
2012,Rio dos Índios,1.138
2012,Rio Grande,93.010
2012,Rio Pardo,13.450
2012,Riozinho,1.781
2012,Roca Sales,4.900
2012,Rodeio Bonito,3.311
2012,Rolador,931
2012,Rolante,9.637
2012,Ronda Alta,4.532
2012,Rondinha,2.592
2012,Roque Gonzales,2.903
2012,Rosário do Sul,14.700
2012,Sagrada Família,918
2012,Saldanha Marinho,1.599
2012,Salto do Jacuí,4.355
2012,Salvador das Missões,1.587
2012,Salvador do Sul,4.236
2012,Sananduva,10.149
2012,Santa Bárbara do Sul,4.336
2012,Santa Cecília do Sul,776
2012,Santa Clara do Sul,3.634
2012,Santa Cruz do Sul,74.645
2012,Santa Margarida do Sul,527
2012,Santa Maria,127.049
2012,Santa Maria do Herval,3.219
2012,Santa Rosa,41.916
2012,Santa Tereza,756
2012,Santa Vitória do Palmar,15.222
2012,Santana da Boa Vista,3.528
2012,Santana do Livramento,46.471
2012,Santiago,23.169
2012,Santo Ângelo,38.858
2012,Santo Antônio da Patrulha,19.970
2012,Santo Antônio das Missões,3.690
2012,Santo Antônio do Palma,1.016
2012,Santo Antônio do Planalto,1.214
2012,Santo Augusto,7.046
2012,Santo Cristo,8.764
2012,Santo Expedito do Sul,1.415
2012,São Borja,27.584
2012,São Domingos do Sul,1.682
2012,São Francisco de Assis,6.449
2012,São Francisco de Paula,8.298
2012,São Gabriel,22.746
2012,São Jerônimo,7.678
2012,São João da Urtiga,2.500
2012,São João do Polêsine,1.267
2012,São Jorge,1.693
2012,São José das Missões,887
2012,São José do Herval,993
2012,São José do Hortêncio,2.366
2012,São José do Inhacorá,1.164
2012,São José do Norte,6.800
2012,São José do Ouro,4.415
2012,São José do Sul,1.328
2012,São José dos Ausentes,925
2012,São Leopoldo,95.487
2012,São Lourenço do Sul,20.696
2012,São Luiz Gonzaga,15.877
2012,São Marcos,14.193
2012,São Martinho,3.220
2012,São Martinho da Serra,1.067
2012,São Miguel das Missões,3.326
2012,São Nicolau,1.654
2012,São Paulo das Missões,2.750
2012,São Pedro da Serra,2.018
2012,São Pedro das Missões,727
2012,São Pedro do Butiá,1.642
2012,São Pedro do Sul,7.011
2012,São Sebastião do Caí,11.709
2012,São Sepé,9.682
2012,São Valentim,1.507
2012,São Valentim do Sul,1.165
2012,São Valério do Sul,578
2012,São Vendelino,1.389
2012,São Vicente do Sul,3.119
2012,Sapiranga,38.849
2012,Sapucaia do Sul,64.001
2012,Sarandi,11.144
2012,Seberi,5.444
2012,Sede Nova,1.312
2012,Segredo,2.953
2012,Selbach,3.238
2012,Senador Salgado Filho,1.357
2012,Sentinela do Sul,2.366
2012,Serafina Corrêa,8.229
2012,Sério,974
2012,Sertão,3.743
2012,Sertão Santana,3.338
2012,Sete de Setembro,761
2012,Severiano de Almeida,2.041
2012,Silveira Martins,1.214
2012,Sinimbu,4.004
2012,Sobradinho,6.797
2012,Soledade,12.672
2012,Tabaí,2.678
2012,Tapejara,12.983
2012,Tapera,5.338
2012,Tapes,6.342
2012,Taquara,27.641
2012,Taquari,13.906
2012,Taquaruçu do Sul,1.455
2012,Tavares,2.053
2012,Tenente Portela,5.553
2012,Terra de Areia,4.739
2012,Teutônia,18.047
2012,Tio Hugo,1.413
2012,Tiradentes do Sul,2.298
2012,Toropi,1.364
2012,Torres,17.924
2012,Tramandaí,18.246
2012,Travesseiro,1.205
2012,Três Arroios,1.673
2012,Três Cachoeiras,6.139
2012,Três Coroas,12.258
2012,Três de Maio,13.816
2012,Três Forquilhas,1.214
2012,Três Palmeiras,1.679
2012,Três Passos,14.213
2012,Trindade do Sul,2.365
2012,Triunfo,10.594
2012,Tucunduva,3.218
2012,Tunas,1.362
2012,Tupanci do Sul,715
2012,Tupanciretã,8.426
2012,Tupandi,2.691
2012,Tuparendi,5.049
2012,Turuçu,1.561
2012,Ubiretama,1.102
2012,União da Serra,804
2012,Unistalda,785
2012,Uruguaiana,51.281
2012,Vacaria,30.656
2012,Vale do Sol,4.565
2012,Vale Real,2.937
2012,Vale Verde,1.210
2012,Vanini,1.149
2012,Venâncio Aires,37.195
2012,Vera Cruz,12.385
2012,Veranópolis,14.394
2012,Vespasiano Correa,1.070
2012,Viadutos,2.483
2012,Viamão,90.975
2012,Vicente Dutra,1.792
2012,Victor Graeff,1.942
2012,Vila Flores,2.142
2012,Vila Lângaro,1.145
2012,Vila Maria,2.573
2012,Vila Nova do Sul,1.589
2012,Vista Alegre,1.325
2012,Vista Alegre do Prata,816
2012,Vista Gaúcha,1.238
2012,Vitória das Missões,1.450
2012,Westfália,1.761
2012,Xangri-lá,6.755
2013,Aceguá,2.414
2013,Água Santa,2.112
2013,Agudo,8.361
2013,Ajuricaba,4.527
2013,Alecrim,3.095
2013,Alegrete,30.669
2013,Alegria,1.833
2013,Almirante Tamandaré do Sul,1.198
2013,Alpestre,3.393
2013,Alto Alegre,1.044
2013,Alto Feliz,1.850
2013,Alvorada,67.144
2013,Amaral Ferrador,2.675
2013,Ametista do Sul,3.734
2013,André da Rocha,598
2013,Anta Gorda,3.948
2013,Antônio Prado,8.663
2013,Arambaré,1.544
2013,Araricá,2.722
2013,Aratiba,3.721
2013,Arroio do Meio,13.375
2013,Arroio do Padre,1.620
2013,Arroio do Sal,3.311
2013,Arroio do Tigre,5.971
2013,Arroio dos Ratos,5.599
2013,Arroio Grande,8.516
2013,Arvorezinha,6.174
2013,Augusto Pestana,4.685
2013,Áurea,1.882
2013,Bagé,56.112
2013,Balneário Pinhal,2.602
2013,Barão,3.477
2013,Barão de Cotegipe,3.503
2013,Barão do Triunfo,2.745
2013,Barra do Guarita,734
2013,Barra do Quaraí,1.019
2013,Barra do Ribeiro,4.884
2013,Barra do Rio Azul,924
2013,Barra Funda,1.718
2013,Barracão,2.405
2013,Barros Cassal,4.420
2013,Benjamin Constant do Sul,665
2013,Bento Gonçalves,72.545
2013,Boa Vista das Missões,1.214
2013,Boa Vista do Buricá,4.531
2013,Boa Vista do Cadeado,1.034
2013,Boa Vista do Incra,1.102
2013,Boa Vista do Sul,1.807
2013,Bom Jesus,4.118
2013,Bom Princípio,8.097
2013,Bom Progresso,1.075
2013,Bom Retiro do Sul,6.595
2013,Boqueirão do Leão,3.693
2013,Bossoroca,2.258
2013,Bozano,1.166
2013,Braga,1.588
2013,Brochier,3.371
2013,Butiá,8.374
2013,Caçapava do Sul,15.448
2013,Cacequi,3.904
2013,Cachoeira do Sul,40.955
2013,Cachoeirinha,64.485
2013,Cacique Doble,2.018
2013,Caibaté,2.575
2013,Caiçara,2.661
2013,Camaquã,33.836
2013,Camargo,1.636
2013,Cambará do Sul,2.337
2013,Campestre da Serra,1.584
2013,Campina das Missões,3.449
2013,Campinas do Sul,3.329
2013,Campo Bom,36.080
2013,Campo Novo,2.729
2013,Campos Borges,1.952
2013,Candelária,14.200
2013,Cândido Godói,4.158
2013,Candiota,4.222
2013,Canela,22.298
2013,Canguçu,30.415
2013,Canoas,171.302
2013,Canudos do Vale,764
2013,Capão Bonito do Sul,530
2013,Capão da Canoa,24.325
2013,Capão do Cipó,1.314
2013,Capão do Leão,10.116
2013,Capela de Santana,3.774
2013,Capitão,1.542
2013,Capivari do Sul,2.055
2013,Caraá,2.433
2013,Carazinho,35.752
2013,Carlos Barbosa,16.507
2013,Carlos Gomes,666
2013,Casca,6.283
2013,Caseiros,1.748
2013,Catuípe,5.072
2013,Caxias do Sul,276.155
2013,Centenário,1.476
2013,Cerrito,2.796
2013,Cerro Branco,2.050
2013,Cerro Grande,1.158
2013,Cerro Grande do Sul,5.761
2013,Cerro Largo,7.834
2013,Chapada,6.655
2013,Charqueadas,14.638
2013,Charrua,1.268
2013,Chiapetta,1.979
2013,Chuí,3.101
2013,Chuvisca,2.360
2013,Cidreira,3.513
2013,Ciríaco,2.785
2013,Colinas,1.700
2013,Colorado,2.346
2013,Condor,3.570
2013,Constantina,5.913
2013,Coqueiro Baixo,704
2013,Coqueiros do Sul,1.357
2013,Coronel Barros,1.380
2013,Coronel Bicaco,3.179
2013,Coronel Pilar,870
2013,Cotiporã,2.284
2013,Coxilha,1.654
2013,Crissiumal,8.262
2013,Cristal,3.315
2013,Cristal do Sul,1.130
2013,Cruz Alta,31.230
2013,Cruzaltense,1.104
2013,Cruzeiro do Sul,7.955
2013,David Canabarro,2.944
2013,Derrubadas,1.217
2013,Dezesseis de Novembro,1.083
2013,Dilermando de Aguiar,882
2013,Dois Irmãos,15.927
2013,Dois Irmãos das Missões,903
2013,Dois Lajeados,1.896
2013,Dom Feliciano,6.321
2013,Dom Pedrito,19.017
2013,Dom Pedro de Alcântara,1.304
2013,Dona Francisca,1.469
2013,Doutor Maurício Cardoso,2.841
2013,Doutor Ricardo,1.131
2013,Eldorado do Sul,13.622
2013,Encantado,14.612
2013,Encruzilhada do Sul,10.031
2013,Engenho Velho,593
2013,Entre-Ijuís,5.080
2013,Entre Rios do Sul,1.227
2013,Erebango,1.461
2013,Erechim,63.527
2013,Ernestina,2.143
2013,Erval Grande,2.100
2013,Erval Seco,3.027
2013,Esmeralda,1.375
2013,Esperança do Sul,1.245
2013,Espumoso,9.792
2013,Estação,3.713
2013,Estância Velha,25.679
2013,Esteio,40.450
2013,Estrela,22.269
2013,Estrela Velha,1.702
2013,Eugênio de Castro,1.365
2013,Fagundes Varela,1.595
2013,Farroupilha,40.354
2013,Faxinal do Soturno,3.469
2013,Faxinalzinho,913
2013,Fazenda Vilanova,2.388
2013,Feliz,8.708
2013,Flores da Cunha,19.961
2013,Floriano Peixoto,1.029
2013,Fontoura Xavier,4.347
2013,Formigueiro,2.826
2013,Forquetinha,1.291
2013,Fortaleza dos Valos,2.652
2013,Frederico Westphalen,17.568
2013,Garibaldi,22.038
2013,Garruchos,857
2013,Gaurama,3.529
2013,General Câmara,3.112
2013,Gentil,989
2013,Getúlio Vargas,10.172
2013,Giruá,8.366
2013,Glorinha,3.883
2013,Gramado,22.924
2013,Gramado dos Loureiros,772
2013,Gramado Xavier,1.579
2013,Gravataí,127.253
2013,Guabiju,815
2013,Guaíba,41.943
2013,Guaporé,13.735
2013,Guarani das Missões,4.240
2013,Harmonia,2.927
2013,Herval,2.750
2013,Herveiras,1.091
2013,Horizontina,13.084
2013,Hulha Negra,1.774
2013,Humaitá,2.852
2013,Ibarama,2.156
2013,Ibiaçá,2.988
2013,Ibiraiaras,4.513
2013,Ibirapuitã,1.924
2013,Ibirubá,13.567
2013,Igrejinha,18.880
2013,Ijuí,47.604
2013,Ilópolis,2.363
2013,Imbé,9.376
2013,Imigrante,1.826
2013,Independência,3.411
2013,Inhacorá,894
2013,Ipê,3.331
2013,Ipiranga do Sul,1.451
2013,Iraí,3.601
2013,Itaara,2.205
2013,Itacurubi,993
2013,Itapuca,879
2013,Itaqui,14.681
2013,Itati,1.021
2013,Itatiba do Sul,1.546
2013,Ivorá,959
2013,Ivoti,13.069
2013,Jaboticaba,1.657
2013,Jacuizinho,868
2013,Jacutinga,2.061
2013,Jaguarão,14.121
2013,Jaguari,5.525
2013,Jaquirana,1.374
2013,Jari,1.301
2013,Jóia,4.041
2013,Júlio de Castilhos,9.020
2013,Lagoa Bonita do Sul,1.174
2013,Lagoa dos Três Cantos,1.102
2013,Lagoa Vermelha,14.508
2013,Lagoão,2.148
2013,Lajeado,55.597
2013,Lajeado do Bugre,794
2013,Lavras do Sul,2.615
2013,Liberato Salzano,2.401
2013,Lindolfo Collor,2.606
2013,Linha Nova,975
2013,Maçambará,834
2013,Machadinho,2.534
2013,Mampituba,758
2013,Manoel Viana,2.651
2013,Maquiné,3.163
2013,Maratá,1.600
2013,Marau,24.712
2013,Marcelino Ramos,2.309
2013,Mariana Pimentel,1.968
2013,Mariano Moro,1.216
2013,Marques de Souza,2.356
2013,Mata,2.198
2013,Mato Castelhano,1.397
2013,Mato Leitão,2.713
2013,Mato Queimado,1.029
2013,Maximiliano de Almeida,2.817
2013,Minas do Leão,2.728
2013,Miraguaí,2.440
2013,Montauri,960
2013,Monte Alegre dos Campos,1.009
2013,Monte Belo do Sul,1.598
2013,Montenegro,37.382
2013,Mormaço,1.268
2013,Morrinhos do Sul,1.822
2013,Morro Redondo,4.417
2013,Morro Reuter,3.461
2013,Mostardas,4.556
2013,Muçum,2.841
2013,Muitos Capões,1.040
2013,Muliterno,939
2013,Não-Me-Toque,11.219
2013,Nicolau Vergueiro,1.036
2013,Nonoai,5.111
2013,Nova Alvorada,1.754
2013,Nova Araçá,2.638
2013,Nova Bassano,6.544
2013,Nova Boa Vista,1.305
2013,Nova Bréscia,1.876
2013,Nova Candelária,1.891
2013,Nova Esperança do Sul,2.195
2013,Nova Hartz,8.946
2013,Nova Pádua,1.602
2013,Nova Palma,3.524
2013,Nova Petrópolis,13.391
2013,Nova Prata,15.388
2013,Nova Ramada,1.283
2013,Nova Roma do Sul,1.799
2013,Nova Santa Rita,13.079
2013,Novo Barreiro,2.006
2013,Novo Cabrais,1.664
2013,Novo Hamburgo,143.521
2013,Novo Machado,2.027
2013,Novo Tiradentes,823
2013,Novo Xingu,693
2013,Osório,26.245
2013,Paim Filho,2.040
2013,Palmares do Sul,4.876
2013,Palmeira das Missões,18.276
2013,Palmitinho,4.152
2013,Panambi,25.272
2013,Pantano Grande,4.029
2013,Paraí,4.868
2013,Paraíso do Sul,3.040
2013,Pareci Novo,2.895
2013,Parobé,24.936
2013,Passa Sete,2.276
2013,Passo do Sobrado,3.379
2013,Passo Fundo,108.385
2013,Paulo Bento,1.033
2013,Paverama,4.085
2013,Pedras Altas,681
2013,Pedro Osório,3.363
2013,Pejuçara,2.206
2013,Pelotas,177.003
2013,Picada Café,3.099
2013,Pinhal,1.188
2013,Pinhal da Serra,838
2013,Pinhal Grande,1.813
2013,Pinheirinho do Vale,1.719
2013,Pinheiro Machado,5.300
2013,Pinto Bandeira,430
2013,Pirapó,1.023
2013,Piratini,7.671
2013,Planalto,4.528
2013,Poço das Antas,1.325
2013,Pontão,1.706
2013,Ponte Preta,1.049
2013,Portão,20.764
2013,Porto Alegre,780.551
2013,Porto Lucena,2.337
2013,Porto Mauá,1.153
2013,Porto Vera Cruz,666
2013,Porto Xavier,5.299
2013,Pouso Novo,966
2013,Presidente Lucena,1.666
2013,Progresso,2.777
2013,Protásio Alves,1.088
2013,Putinga,2.256
2013,Quaraí,13.883
2013,Quatro Irmãos,711
2013,Quevedos,1.122
2013,Quinze de Novembro,2.295
2013,Redentora,2.136
2013,Relvado,1.187
2013,Restinga Seca,6.918
2013,Rio dos Índios,1.212
2013,Rio Grande,101.375
2013,Rio Pardo,14.539
2013,Riozinho,1.900
2013,Roca Sales,5.132
2013,Rodeio Bonito,3.607
2013,Rolador,1.016
2013,Rolante,10.350
2013,Ronda Alta,4.911
2013,Rondinha,2.689
2013,Roque Gonzales,3.122
2013,Rosário do Sul,15.709
2013,Sagrada Família,1.011
2013,Saldanha Marinho,1.708
2013,Salto do Jacuí,4.757
2013,Salvador das Missões,1.705
2013,Salvador do Sul,4.420
2013,Sananduva,10.855
2013,Santa Bárbara do Sul,4.734
2013,Santa Cecília do Sul,824
2013,Santa Clara do Sul,3.812
2013,Santa Cruz do Sul,78.798
2013,Santa Margarida do Sul,595
2013,Santa Maria,134.397
2013,Santa Maria do Herval,3.407
2013,Santa Rosa,44.826
2013,Santa Tereza,780
2013,Santa Vitória do Palmar,16.418
2013,Santana da Boa Vista,3.720
2013,Santana do Livramento,49.245
2013,Santiago,24.937
2013,Santo Ângelo,41.211
2013,Santo Antônio da Patrulha,21.618
2013,Santo Antônio das Missões,4.062
2013,Santo Antônio do Palma,1.089
2013,Santo Antônio do Planalto,1.295
2013,Santo Augusto,7.639
2013,Santo Cristo,9.287
2013,Santo Expedito do Sul,1.483
2013,São Borja,29.458
2013,São Domingos do Sul,1.796
2013,São Francisco de Assis,7.083
2013,São Francisco de Paula,8.839
2013,São Gabriel,24.363
2013,São Jerônimo,8.200
2013,São João da Urtiga,2.665
2013,São João do Polêsine,1.310
2013,São Jorge,1.752
2013,São José das Missões,970
2013,São José do Herval,1.038
2013,São José do Hortêncio,2.489
2013,São José do Inhacorá,1.228
2013,São José do Norte,7.722
2013,São José do Ouro,4.730
2013,São José do Sul,1.393
2013,São José dos Ausentes,1.018
2013,São Leopoldo,101.246
2013,São Lourenço do Sul,22.111
2013,São Luiz Gonzaga,17.031
2013,São Marcos,14.895
2013,São Martinho,3.393
2013,São Martinho da Serra,1.170
2013,São Miguel das Missões,3.659
2013,São Nicolau,1.805
2013,São Paulo das Missões,2.927
2013,São Pedro da Serra,2.141
2013,São Pedro das Missões,795
2013,São Pedro do Butiá,1.743
2013,São Pedro do Sul,7.522
2013,São Sebastião do Caí,12.432
2013,São Sepé,10.506
2013,São Valentim,1.580
2013,São Valentim do Sul,1.219
2013,São Valério do Sul,625
2013,São Vendelino,1.494
2013,São Vicente do Sul,3.394
2013,Sapiranga,41.058
2013,Sapucaia do Sul,67.673
2013,Sarandi,11.935
2013,Seberi,5.923
2013,Sede Nova,1.445
2013,Segredo,3.269
